Target relationship: abs_chronotype_desync -> cluster
Model Formula: Formula(cluster ~ abs_chronotype_desync + age + patient_chronotype + sex + sri + (1|id))

                           mean     sd  hdi_3%  hdi_97%  mcse_mean  mcse_sd   ess_bulk  ess_tail  r_hat
abs_chronotype_desync[1] -0.134  0.042  -0.216   -0.056      0.000    0.000  15248.143  6242.181  1.000
abs_chronotype_desync[2] -0.050  0.041  -0.124    0.030      0.000    0.000  14856.925  6708.018  1.001
1|id[1, 2546]            -0.420  0.624  -1.626    0.718      0.005    0.009  18357.079  5873.288  1.001
1|id[1, 2547]            -0.701  0.647  -1.876    0.581      0.005    0.009  14831.577  4898.535  1.000
1|id[1, 2548]            -0.458  0.630  -1.646    0.744      0.005    0.008  16884.525  5984.776  1.001
1|id[1, 2549]             0.494  0.594  -0.637    1.564      0.005    0.007  14933.370  5545.477  1.000
1|id[1, 2550]            -0.084  0.672  -1.282    1.204      0.005    0.009  17134.407  5482.821  1.001
1|id[1, 2551]            -0.542  0.696  -1.859    0.763      0.006    0.009  13685.690  5441.668  1.002
1|id[1, 2552]            -0.227  0.741  -1.664    1.120      0.006    0.010  15343.207  5635.519  1.001
1|id[1, 2554]            -0.169  0.593  -1.306    0.913      0.005    0.007  15832.467  5625.564  1.001
1|id[1, 2555]            -0.138  0.660  -1.424    1.062      0.005    0.008  16237.045  5583.871  1.000
1|id[1, 2561]            -0.546  0.602  -1.724    0.534      0.005    0.008  15594.310  5625.390  1.000
1|id[1, 2562]             0.999  0.635  -0.178    2.183      0.005    0.009  15432.885  5216.606  1.001
1|id[1, 2563]             0.031  0.634  -1.161    1.212      0.005    0.008  15187.816  5563.029  1.002
1|id[1, 2564]            -0.847  0.653  -2.068    0.420      0.005    0.009  18548.281  5578.378  1.001
1|id[1, 2565]             0.771  0.605  -0.398    1.885      0.005    0.008  16729.673  6021.601  1.000
1|id[1, 2566]             0.569  0.597  -0.585    1.675      0.004    0.007  19393.348  5485.475  1.001
1|id[1, 2568]            -0.222  0.605  -1.375    0.913      0.005    0.008  16271.044  6078.195  1.000
1|id[1, 2576]            -0.770  0.606  -1.922    0.363      0.005    0.008  15776.157  6066.465  1.001
1|id[1, 2577]            -0.326  0.603  -1.497    0.755      0.005    0.007  16394.691  5595.978  1.001
1|id[1, 2584]            -0.941  0.616  -2.067    0.192      0.005    0.008  19624.773  5552.982  1.002
1|id[1, 2586]             0.481  0.620  -0.664    1.648      0.005    0.008  15944.060  5592.410  1.001
1|id[1, 2587]            -0.379  0.614  -1.568    0.759      0.005    0.008  17163.035  5501.999  1.001
1|id[1, 2588]            -0.823  0.663  -2.052    0.418      0.005    0.009  17208.406  5217.424  1.000
1|id[1, 2589]            -0.830  0.635  -1.998    0.399      0.005    0.008  14447.733  5916.458  1.000
1|id[1, 2590]            -0.485  0.611  -1.633    0.666      0.005    0.009  15303.124  5724.054  1.001
1|id[1, 2591]             0.755  0.619  -0.391    1.908      0.005    0.008  16981.665  6022.295  1.000
1|id[1, 2592]             0.048  0.594  -1.067    1.154      0.005    0.007  16296.379  6056.251  1.000
1|id[1, 2593]            -0.101  0.672  -1.406    1.125      0.005    0.009  17157.151  5266.790  1.001
1|id[1, 2594]             0.638  0.622  -0.485    1.805      0.005    0.008  18055.569  5544.339  1.000
1|id[1, 2595]            -0.046  0.605  -1.210    1.057      0.005    0.008  16776.790  4871.071  1.000
1|id[1, 2597]             0.693  0.639  -0.517    1.883      0.005    0.008  15055.913  5646.345  1.001
1|id[1, 2609]            -0.568  0.606  -1.640    0.637      0.005    0.008  15473.359  5983.974  1.000
1|id[1, 2615]             0.633  0.595  -0.429    1.763      0.005    0.008  16673.244  5653.030  1.000
1|id[1, 2616]            -0.191  0.768  -1.600    1.290      0.005    0.012  19848.645  4879.546  1.000
1|id[1, 2617]             0.069  0.632  -1.179    1.194      0.005    0.008  18283.297  5703.800  1.000
1|id[1, 2618]             0.749  0.606  -0.327    1.938      0.005    0.008  13305.575  5788.473  1.001
1|id[1, 2619]             1.166  0.616   0.001    2.313      0.005    0.008  17487.119  6014.786  1.004
1|id[1, 2620]            -0.805  0.640  -2.027    0.389      0.005    0.009  14491.222  5226.488  1.001
1|id[1, 2623]             0.489  0.627  -0.641    1.708      0.005    0.008  14051.820  5957.877  1.000
1|id[1, 2624]             0.039  0.624  -1.115    1.227      0.005    0.009  15600.801  5153.192  1.002
1|id[1, 2626]            -0.647  0.622  -1.758    0.604      0.005    0.008  17085.046  5987.886  1.000
1|id[1, 2627]             0.219  0.574  -0.864    1.301      0.005    0.008  15092.640  5729.936  1.000
1|id[1, 2628]             0.173  0.563  -0.889    1.204      0.004    0.008  18245.943  5296.600  1.001
1|id[1, 2631]            -0.063  0.595  -1.138    1.097      0.005    0.007  15661.608  5402.041  1.001
1|id[1, 2632]             0.366  0.600  -0.746    1.509      0.004    0.008  17910.449  6023.929  1.001
1|id[1, 2633]             0.814  0.579  -0.302    1.888      0.004    0.007  16779.803  5895.463  1.000
1|id[1, 2634]             0.344  0.569  -0.767    1.353      0.004    0.007  18476.739  5549.141  1.000
1|id[1, 2635]             1.132  0.631  -0.079    2.314      0.005    0.008  14423.519  5139.100  1.001
1|id[1, 2637]             0.920  0.577  -0.175    1.991      0.004    0.007  16896.553  5975.252  1.000
1|id[1, 2647]            -0.707  0.598  -1.829    0.440      0.004    0.008  17876.956  5395.637  1.000
1|id[1, 2651]             0.277  0.604  -0.837    1.421      0.005    0.007  16946.078  6191.521  1.002
1|id[1, 2652]            -0.332  0.642  -1.546    0.861      0.005    0.008  16423.240  6007.980  1.001
1|id[1, 2653]             0.026  0.621  -1.127    1.188      0.005    0.008  15360.230  5539.359  1.000
1|id[1, 2657]            -0.817  0.639  -2.022    0.378      0.005    0.008  18328.387  5423.793  1.001
1|id[1, 2658]            -0.306  0.574  -1.380    0.781      0.004    0.007  16610.316  5499.909  1.000
1|id[2, 1]                0.422  0.653  -0.805    1.616      0.005    0.008  15655.253  5732.651  1.000
1|id[2, 4]               -0.007  0.573  -1.110    1.049      0.005    0.007  15626.091  6205.415  1.001
1|id[2, 6]               -0.028  0.666  -1.246    1.271      0.005    0.010  17311.862  5765.114  1.002
1|id[2, 7]                0.112  0.609  -1.019    1.257      0.005    0.008  14515.319  5257.878  1.001
1|id[2, 9]               -0.495  0.679  -1.798    0.751      0.005    0.010  16411.999  5317.315  1.001
1|id[2, 10]              -0.562  0.666  -1.886    0.607      0.005    0.009  17036.160  5414.273  1.000
1|id[2, 16]              -0.482  0.681  -1.738    0.842      0.006    0.009  12744.457  5742.050  1.001
1|id[2, 18]              -0.814  0.634  -2.073    0.305      0.005    0.008  15301.163  5880.931  1.000
1|id[2, 21]              -0.416  0.605  -1.553    0.735      0.005    0.008  14796.155  5638.526  1.002
1|id[2, 22]              -0.562  0.664  -1.818    0.653      0.005    0.008  18513.719  5762.299  1.001
1|id[2, 23]               0.233  0.622  -0.997    1.375      0.005    0.008  16617.100  5633.127  1.001
1|id[2, 24]              -0.018  0.657  -1.231    1.239      0.005    0.009  17730.699  5568.951  1.000
1|id[2, 25]              -0.065  0.657  -1.316    1.153      0.005    0.008  15647.565  5658.778  1.001
1|id[2, 26]              -0.720  0.649  -1.977    0.461      0.005    0.008  19995.875  5783.818  1.001
1|id[2, 27]              -0.409  0.699  -1.749    0.863      0.005    0.010  17184.225  5619.222  1.001
1|id[2, 33]               0.685  0.610  -0.457    1.854      0.005    0.009  16379.844  5887.349  1.001
1|id[2, 35]              -0.465  0.682  -1.777    0.747      0.005    0.010  17168.275  5343.990  1.001
1|id[2, 46]               0.337  0.626  -0.843    1.523      0.005    0.008  14823.535  5824.295  1.000
1|id[2, 48]              -0.115  0.640  -1.359    1.052      0.005    0.008  16607.533  5356.199  1.002
1|id[2, 49]              -0.470  0.684  -1.767    0.760      0.005    0.009  18275.225  5259.096  1.000
1|id[2, 50]              -0.056  0.598  -1.204    1.039      0.005    0.007  14312.109  5908.326  1.000
1|id[2, 51]              -0.855  0.635  -2.084    0.283      0.005    0.008  13601.170  5586.038  1.003
1|id[2, 53]               0.070  0.574  -1.034    1.103      0.004    0.008  17628.965  6277.779  1.001
1|id[2, 55]               0.003  0.671  -1.275    1.245      0.005    0.009  15399.214  5508.201  1.001
1|id[2, 63]               0.736  0.591  -0.398    1.832      0.005    0.008  16510.044  5621.178  1.000
1|id[2, 85]               0.000  0.590  -1.150    1.070      0.005    0.008  15868.679  5492.219  1.000
1|id[2, 86]               0.717  0.592  -0.413    1.826      0.005    0.008  15355.056  5869.850  1.000
1|id[2, 94]               0.601  0.606  -0.508    1.744      0.005    0.008  13856.212  5351.376  1.001
1|id[2, 96]               0.067  0.592  -1.050    1.188      0.004    0.008  17537.500  5603.904  1.000
1|id[2, 101]              0.297  0.631  -0.863    1.470      0.005    0.008  16029.560  5568.885  1.000
1|id[2, 104]             -0.563  0.683  -1.874    0.675      0.005    0.009  18041.840  5796.479  1.001
1|id[2, 105]              0.884  0.585  -0.199    1.996      0.005    0.008  14602.603  5748.039  1.000
1|id[2, 106]             -0.157  0.644  -1.308    1.085      0.005    0.008  13804.727  5530.842  1.000
1|id[2, 108]             -0.541  0.673  -1.857    0.667      0.006    0.008  14985.480  5708.822  1.000
1|id[2, 112]             -0.152  0.676  -1.375    1.164      0.005    0.009  19359.431  5114.035  1.001
1|id[2, 113]             -0.044  0.593  -1.201    1.006      0.005    0.007  15120.526  5702.621  1.000
1|id[2, 114]             -0.281  0.615  -1.412    0.897      0.005    0.008  16072.288  5629.923  1.000
1|id[2, 118]              0.094  0.613  -1.035    1.250      0.005    0.008  14817.780  5813.870  1.001
1|id[2, 119]              0.495  0.672  -0.731    1.776      0.005    0.009  17513.704  5401.898  1.000
1|id[2, 124]              0.306  0.588  -0.763    1.466      0.005    0.007  16734.292  5883.286  1.000
1|id[2, 125]              0.301  0.623  -0.871    1.434      0.005    0.009  15103.404  5465.394  1.000
1|id[2, 127]             -0.419  0.691  -1.717    0.863      0.006    0.009  15433.700  5899.107  1.001
1|id[2, 151]              0.160  0.629  -0.999    1.347      0.005    0.008  13829.832  6016.078  1.000
1|id[2, 152]              0.240  0.633  -0.953    1.397      0.005    0.008  14506.467  6200.658  1.001
1|id[2, 153]              0.081  0.702  -1.255    1.385      0.006    0.009  16121.738  5237.222  1.001
1|id[2, 165]             -0.492  0.683  -1.824    0.726      0.005    0.009  16569.353  5510.764  1.001
1|id[2, 176]             -0.642  0.675  -1.917    0.640      0.006    0.009  14683.745  5378.415  1.001
1|id[2, 197]              0.453  0.656  -0.751    1.701      0.005    0.009  17672.250  5894.757  1.000
1|id[2, 198]             -0.221  0.630  -1.461    0.903      0.005    0.008  14221.832  5662.455  1.000
1|id[2, 200]             -0.410  0.691  -1.776    0.817      0.005    0.009  16411.871  5490.973  1.001
1|id[2, 232]             -0.470  0.711  -1.796    0.801      0.006    0.009  16822.118  5774.446  1.000
1|id[2, 233]             -0.257  0.628  -1.486    0.855      0.005    0.008  17215.877  5849.392  1.000
1|id[2, 234]              0.171  0.619  -0.931    1.374      0.005    0.008  14431.856  5374.600  1.000
1|id[2, 235]             -0.333  0.725  -1.659    1.078      0.006    0.010  16772.489  5853.518  1.001
1|id[2, 236]             -0.487  0.708  -1.782    0.856      0.006    0.011  15659.845  5618.573  1.004
1|id[2, 240]             -0.261  0.622  -1.461    0.872      0.005    0.009  16586.856  5322.574  1.001
1|id[2, 256]             -0.113  0.651  -1.325    1.115      0.005    0.008  17660.647  5630.173  1.000
1|id[2, 281]             -0.151  0.648  -1.413    1.018      0.005    0.009  16253.022  5502.970  1.001
1|id[2, 296]             -0.329  0.728  -1.646    1.064      0.006    0.010  16780.511  5380.926  1.000
1|id[2, 304]             -0.187  0.655  -1.368    1.094      0.005    0.009  15382.087  4979.727  1.002
1|id[2, 305]              0.017  0.604  -1.152    1.131      0.005    0.008  17959.293  5736.504  1.000
1|id[2, 307]             -0.412  0.711  -1.751    0.913      0.005    0.009  18246.653  5637.515  1.000
1|id[2, 309]              0.082  0.696  -1.238    1.343      0.005    0.009  18483.483  5841.405  1.000
1|id[2, 310]              0.071  0.691  -1.254    1.343      0.005    0.009  18349.705  6003.502  1.000
1|id[2, 311]             -0.311  0.617  -1.511    0.815      0.005    0.009  16470.836  5059.607  1.000
1|id[2, 312]              0.619  0.623  -0.538    1.790      0.005    0.008  15796.467  5567.023  1.001
1|id[2, 314]             -0.549  0.682  -1.816    0.715      0.005    0.009  17424.906  5537.668  1.000
1|id[2, 316]             -0.172  0.648  -1.390    1.043      0.005    0.008  16123.134  6106.425  1.000
1|id[2, 320]              0.448  0.756  -0.954    1.864      0.006    0.011  15835.181  5149.359  1.001
1|id[2, 325]             -0.301  0.710  -1.686    0.970      0.006    0.010  15576.283  5223.851  1.000
1|id[2, 355]             -0.037  0.656  -1.281    1.202      0.005    0.008  15116.913  5677.408  1.000
1|id[2, 358]              0.213  0.728  -1.117    1.630      0.005    0.010  19439.264  5384.423  1.002
1|id[2, 359]             -0.119  0.776  -1.563    1.334      0.006    0.010  17617.762  5511.579  1.000
1|id[2, 360]             -0.505  0.687  -1.758    0.788      0.005    0.010  17661.725  5559.187  1.001
1|id[2, 361]             -0.198  0.642  -1.481    0.916      0.005    0.009  15313.194  5705.345  1.001
1|id[2, 362]              0.298  0.592  -0.786    1.432      0.005    0.009  15371.478  5434.878  1.001
1|id[2, 374]             -0.689  0.647  -1.892    0.506      0.005    0.009  15939.719  5507.389  1.001
1|id[2, 377]             -0.682  0.656  -1.954    0.491      0.005    0.008  18084.042  6223.970  1.001
1|id[2, 378]              0.071  0.608  -1.088    1.192      0.005    0.008  15320.940  5622.962  1.000
1|id[2, 380]              0.063  0.614  -1.076    1.221      0.005    0.009  15476.757  4708.035  1.000
1|id[2, 381]             -0.239  0.578  -1.334    0.839      0.004    0.008  17514.381  5976.543  1.000
1|id[2, 382]             -0.034  0.687  -1.337    1.228      0.005    0.010  17098.095  5105.640  1.000
1|id[2, 383]              0.352  0.599  -0.815    1.410      0.005    0.007  15638.036  6264.892  1.000
1|id[2, 385]             -0.161  0.651  -1.397    1.036      0.005    0.008  15358.047  5945.606  1.000
1|id[2, 386]             -0.752  0.630  -1.954    0.446      0.005    0.008  15276.429  4990.888  1.002
1|id[2, 387]             -0.196  0.637  -1.369    1.008      0.005    0.008  14432.217  6064.904  1.001
1|id[2, 389]              0.935  0.573  -0.103    2.030      0.005    0.007  14422.287  5623.553  1.001
1|id[2, 391]              0.267  0.579  -0.817    1.368      0.004    0.007  17009.934  6055.095  1.002
1|id[2, 392]             -0.328  0.626  -1.510    0.869      0.005    0.008  17949.490  6021.477  1.000
1|id[2, 393]             -0.035  0.654  -1.216    1.216      0.005    0.009  16174.306  5304.283  1.000
1|id[2, 395]              0.139  0.698  -1.230    1.398      0.005    0.009  17934.287  5401.432  1.001
1|id[2, 396]             -0.022  0.663  -1.270    1.229      0.005    0.008  17043.883  5736.362  1.000
1|id[2, 397]              0.128  0.615  -1.043    1.261      0.005    0.008  16965.844  6059.926  1.000
1|id[2, 398]             -0.601  0.668  -1.800    0.680      0.005    0.009  17285.784  5571.940  1.001
1|id[2, 406]              0.046  0.625  -1.104    1.245      0.005    0.008  16374.071  5833.585  1.000
1|id[2, 407]             -0.487  0.675  -1.745    0.785      0.005    0.009  16076.499  5441.851  1.000
1|id[2, 421]             -0.075  0.654  -1.318    1.137      0.005    0.009  15320.098  4871.152  1.001
1|id[2, 422]              0.057  0.606  -1.066    1.196      0.005    0.008  14447.755  5531.009  1.001
1|id[2, 423]              0.737  0.710  -0.524    2.116      0.005    0.009  16658.370  5457.963  1.001
1|id[2, 429]             -0.255  0.622  -1.448    0.897      0.005    0.008  17304.856  5964.635  1.001
1|id[2, 431]              0.882  0.618  -0.284    2.048      0.005    0.008  15718.748  5998.045  1.000
1|id[2, 432]             -0.045  0.669  -1.287    1.197      0.005    0.009  15842.138  5359.821  1.000
1|id[2, 433]              0.250  0.652  -0.943    1.496      0.005    0.008  18088.729  5486.320  1.001
1|id[2, 434]              0.506  0.641  -0.661    1.749      0.005    0.008  17507.335  5617.838  1.000
1|id[2, 435]              0.400  0.652  -0.789    1.636      0.005    0.009  18585.448  5506.595  1.001
1|id[2, 436]              0.427  0.660  -0.831    1.649      0.005    0.009  15689.580  5625.084  1.000
1|id[2, 437]              0.418  0.624  -0.692    1.641      0.005    0.008  16020.506  5631.227  1.002
1|id[2, 438]             -0.475  0.682  -1.771    0.809      0.005    0.010  16564.917  4945.405  1.001
1|id[2, 439]              0.813  0.619  -0.369    1.955      0.005    0.008  14542.916  6311.615  1.000
1|id[2, 440]              1.212  0.617   0.059    2.328      0.005    0.008  15642.730  6127.208  1.001
1|id[2, 441]              0.292  0.646  -0.941    1.481      0.005    0.008  16831.664  6168.223  1.000
1|id[2, 442]              0.654  0.618  -0.485    1.815      0.005    0.008  16522.343  5802.904  1.000
1|id[2, 443]             -0.496  0.678  -1.773    0.741      0.005    0.009  17797.095  5591.355  1.000
1|id[2, 444]              0.520  0.639  -0.678    1.728      0.005    0.009  17535.631  5658.583  1.001
1|id[2, 445]              0.439  0.609  -0.718    1.560      0.005    0.008  16387.720  5119.480  1.001
1|id[2, 451]             -0.501  0.677  -1.702    0.827      0.005    0.008  15871.684  5848.610  1.001
1|id[2, 466]             -0.454  0.607  -1.595    0.687      0.005    0.008  16791.015  5358.345  1.001
1|id[2, 483]              0.655  0.712  -0.634    2.048      0.006    0.010  15226.196  5263.718  1.001
1|id[2, 484]              0.173  0.609  -0.946    1.354      0.005    0.007  14482.950  5781.863  1.000
1|id[2, 485]             -0.211  0.636  -1.399    1.009      0.005    0.008  17480.961  5505.090  1.000
1|id[2, 502]             -0.473  0.600  -1.593    0.664      0.005    0.007  15158.102  5888.135  1.000
1|id[2, 503]              0.601  0.610  -0.532    1.775      0.005    0.008  17117.281  5862.861  1.001
1|id[2, 505]              0.091  0.603  -1.017    1.239      0.005    0.009  17344.456  4813.635  1.001
1|id[2, 507]             -0.533  0.686  -1.788    0.797      0.005    0.009  15819.112  4460.664  1.001
1|id[2, 508]              0.634  0.624  -0.538    1.785      0.005    0.009  16306.172  5524.715  1.001
1|id[2, 510]              0.444  0.752  -0.997    1.812      0.006    0.011  16303.687  5348.499  1.001
1|id[2, 511]              0.268  0.637  -0.933    1.467      0.005    0.009  18277.144  5741.723  1.001
1|id[2, 512]             -0.447  0.722  -1.743    0.975      0.006    0.009  15824.714  5809.185  1.001
1|id[2, 513]             -0.591  0.683  -1.963    0.606      0.005    0.009  16199.062  5407.962  1.000
1|id[2, 514]              0.053  0.622  -1.175    1.164      0.005    0.008  17935.596  6044.534  1.001
1|id[2, 519]             -0.926  0.634  -2.126    0.247      0.005    0.008  15802.442  5546.002  1.001
1|id[2, 520]              0.794  0.581  -0.356    1.847      0.005    0.007  15845.818  5541.505  1.000
1|id[2, 521]             -0.249  0.620  -1.435    0.905      0.005    0.008  17090.924  5360.311  1.002
1|id[2, 524]             -0.092  0.661  -1.281    1.196      0.005    0.008  17054.402  5821.133  1.001
1|id[2, 583]              0.718  0.565  -0.382    1.752      0.005    0.007  15640.865  6099.463  1.001
1|id[2, 585]             -0.658  0.651  -1.965    0.525      0.005    0.008  14924.146  6223.395  1.000
1|id[2, 588]              0.168  0.622  -1.024    1.302      0.005    0.007  15713.386  6357.146  1.000
1|id[2, 601]              0.163  0.583  -0.915    1.272      0.004    0.008  17926.918  6221.076  1.001
1|id[2, 602]              0.523  0.610  -0.620    1.667      0.005    0.008  15895.268  6192.535  1.000
1|id[2, 610]             -0.479  0.615  -1.679    0.614      0.005    0.008  14589.412  5644.042  1.001
1|id[2, 611]              0.496  0.593  -0.643    1.593      0.005    0.008  16304.493  5898.535  1.000
1|id[2, 612]             -0.646  0.658  -1.885    0.575      0.005    0.008  15643.801  6140.137  1.003
1|id[2, 615]              0.300  0.723  -1.000    1.692      0.005    0.010  18076.476  4897.528  1.001
1|id[2, 619]              0.350  0.594  -0.759    1.440      0.005    0.008  16740.905  5709.899  1.001
1|id[2, 623]             -0.682  0.650  -1.855    0.592      0.005    0.008  18655.312  6256.673  1.000
1|id[2, 626]             -0.547  0.683  -1.845    0.689      0.005    0.009  16117.584  6154.663  1.002
1|id[2, 628]              0.276  0.714  -1.127    1.551      0.006    0.010  16861.863  5140.118  1.000
1|id[2, 629]             -0.429  0.686  -1.781    0.803      0.006    0.009  13646.650  5415.282  1.000
1|id[2, 630]             -0.543  0.682  -1.880    0.687      0.005    0.009  16129.817  4931.369  1.000
1|id[2, 631]             -0.201  0.623  -1.399    0.931      0.005    0.008  14042.869  6134.894  1.000
1|id[2, 632]              0.270  0.727  -1.040    1.662      0.005    0.010  18795.521  5678.260  1.000
1|id[2, 636]             -0.317  0.645  -1.499    0.878      0.005    0.008  16411.376  6060.834  1.000
1|id[2, 637]              0.751  0.572  -0.345    1.784      0.005    0.007  14114.626  6121.577  1.001
1|id[2, 640]             -0.198  0.633  -1.382    1.012      0.005    0.008  17516.952  5869.781  1.000
1|id[2, 649]              0.533  0.598  -0.610    1.616      0.004    0.007  18151.676  5905.479  1.000
1|id[2, 650]             -0.713  0.656  -1.968    0.480      0.005    0.008  14669.704  5801.614  1.000
1|id[2, 651]              0.644  0.615  -0.505    1.787      0.005    0.008  14181.868  6258.902  1.001
1|id[2, 652]             -0.793  0.643  -2.031    0.373      0.005    0.008  17499.070  5842.224  1.002
1|id[2, 654]              0.372  0.592  -0.721    1.460      0.005    0.008  14666.162  5477.542  1.001
1|id[2, 660]             -0.257  0.641  -1.494    0.898      0.005    0.008  16840.619  5189.975  1.001
1|id[2, 661]             -0.105  0.656  -1.356    1.108      0.005    0.009  15250.658  5640.309  1.000
1|id[2, 663]             -0.577  0.667  -1.799    0.693      0.005    0.009  16966.889  5580.475  1.000
1|id[2, 666]              0.138  0.700  -1.169    1.470      0.005    0.010  17322.800  5378.249  1.001
1|id[2, 671]             -0.491  0.610  -1.635    0.645      0.005    0.008  16137.117  5386.369  1.001
1|id[2, 672]             -0.063  0.608  -1.242    1.028      0.004    0.009  18681.102  5063.675  1.001
1|id[2, 673]             -0.260  0.624  -1.492    0.865      0.005    0.008  16820.508  5719.433  1.002
1|id[2, 674]              0.056  0.525  -0.939    1.027      0.004    0.006  16724.987  6143.155  1.001
1|id[2, 675]             -0.090  0.602  -1.161    1.072      0.005    0.008  17583.194  5826.104  1.002
1|id[2, 676]             -0.555  0.686  -1.825    0.736      0.006    0.009  15134.036  5665.877  1.002
1|id[2, 677]             -0.535  0.693  -1.863    0.719      0.005    0.009  17584.424  5425.000  1.000
1|id[2, 683]              0.581  0.618  -0.551    1.759      0.005    0.008  17545.788  5658.387  1.000
1|id[2, 684]              0.126  0.604  -1.029    1.224      0.005    0.007  15018.416  5743.894  1.001
1|id[2, 686]              0.519  0.578  -0.610    1.551      0.004    0.008  16702.557  6018.704  1.000
1|id[2, 687]              0.839  0.569  -0.248    1.898      0.004    0.007  18097.282  5907.011  1.003
1|id[2, 690]              0.677  0.595  -0.429    1.814      0.005    0.007  15258.335  6430.270  1.001
1|id[2, 695]             -0.659  0.689  -1.945    0.632      0.005    0.010  15784.686  5683.056  1.000
1|id[2, 696]             -0.358  0.708  -1.584    1.045      0.006    0.009  16607.527  6135.040  1.001
1|id[2, 697]             -0.092  0.654  -1.318    1.182      0.005    0.009  16761.105  5533.470  1.002
1|id[2, 704]             -0.549  0.671  -1.796    0.706      0.006    0.009  14535.985  5843.491  1.001
1|id[2, 705]             -0.498  0.697  -1.803    0.827      0.006    0.009  14432.643  5827.875  1.000
1|id[2, 706]              0.084  0.623  -1.107    1.218      0.005    0.008  16505.227  6014.585  1.001
1|id[2, 707]              0.688  0.589  -0.443    1.776      0.005    0.008  15035.009  5835.548  1.002
1|id[2, 708]             -0.191  0.650  -1.394    1.056      0.005    0.009  15148.280  5871.085  1.001
1|id[2, 709]             -0.182  0.761  -1.722    1.198      0.006    0.010  17557.798  5758.407  1.001
1|id[2, 710]             -0.676  0.646  -1.905    0.501      0.005    0.008  17915.873  5961.667  1.001
1|id[2, 713]              0.252  0.526  -0.713    1.264      0.004    0.008  17596.624  5591.707  1.000
1|id[2, 715]              0.444  0.611  -0.697    1.584      0.004    0.008  18453.459  5572.146  1.001
1|id[2, 716]              0.550  0.590  -0.585    1.630      0.005    0.009  16447.759  5129.380  1.001
1|id[2, 717]              0.417  0.568  -0.697    1.451      0.005    0.007  14575.437  6472.865  1.000
1|id[2, 718]             -0.163  0.647  -1.330    1.112      0.005    0.008  16579.102  5464.839  1.000
1|id[2, 719]             -0.041  0.655  -1.261    1.187      0.005    0.008  17097.781  5962.676  1.000
1|id[2, 722]             -0.359  0.705  -1.699    0.967      0.005    0.010  17050.538  5218.810  1.000
1|id[2, 723]              0.369  0.635  -0.794    1.558      0.005    0.008  18255.169  5383.769  1.000
1|id[2, 725]             -0.286  0.714  -1.675    0.982      0.005    0.009  18502.992  5763.442  1.001
1|id[2, 727]             -0.253  0.652  -1.462    0.989      0.005    0.008  16521.654  5936.091  1.000
1|id[2, 730]             -0.153  0.629  -1.367    0.983      0.005    0.008  14955.248  5845.747  1.000
1|id[2, 732]              0.614  0.614  -0.492    1.802      0.005    0.009  17615.386  5493.403  1.001
1|id[2, 733]             -0.573  0.681  -1.859    0.699      0.006    0.009  15151.634  5095.818  1.001
1|id[2, 741]             -0.423  0.638  -1.635    0.783      0.005    0.008  19204.114  5709.545  1.001
1|id[2, 743]             -0.420  0.548  -1.520    0.545      0.004    0.007  15265.888  5825.330  1.000
1|id[2, 744]             -0.054  0.686  -1.334    1.245      0.005    0.009  16937.914  5777.958  1.002
1|id[2, 745]             -0.209  0.653  -1.412    1.040      0.005    0.008  15192.031  6036.327  1.000
1|id[2, 756]             -0.145  0.653  -1.285    1.184      0.005    0.008  14569.805  6132.938  1.001
1|id[2, 757]             -0.058  0.593  -1.147    1.072      0.005    0.008  17396.659  5791.963  1.000
1|id[2, 783]             -0.536  0.663  -1.802    0.721      0.005    0.009  16469.877  5376.338  1.000
1|id[2, 797]              0.148  0.612  -0.980    1.324      0.004    0.008  18793.346  5808.236  1.001
1|id[2, 803]             -0.789  0.631  -2.024    0.362      0.005    0.008  15740.676  5974.544  1.000
1|id[2, 806]             -0.868  0.636  -2.085    0.279      0.005    0.009  18345.018  5459.632  1.003
1|id[2, 807]              0.192  0.633  -0.942    1.433      0.005    0.008  14969.264  5595.786  1.001
1|id[2, 808]              0.184  0.635  -1.017    1.372      0.005    0.008  13549.983  6041.558  1.000
1|id[2, 810]              0.553  0.597  -0.545    1.695      0.005    0.008  15467.987  5445.431  1.000
1|id[2, 815]             -0.592  0.657  -1.857    0.607      0.005    0.009  14961.489  5386.983  1.001
1|id[2, 842]             -0.307  0.622  -1.425    0.889      0.005    0.007  17216.631  5958.858  1.000
1|id[2, 843]              0.161  0.621  -0.997    1.352      0.005    0.008  15885.690  6291.743  1.000
1|id[2, 845]              1.051  0.609  -0.131    2.179      0.005    0.008  14798.379  5972.119  1.000
1|id[2, 858]              1.134  0.579   0.088    2.283      0.005    0.008  16585.805  5769.134  1.001
1|id[2, 859]              0.031  0.668  -1.241    1.246      0.005    0.009  17330.877  5867.449  1.003
1|id[2, 860]              0.152  0.626  -0.999    1.348      0.005    0.009  16607.116  5785.099  1.002
1|id[2, 861]              0.222  0.717  -1.108    1.573      0.006    0.010  16860.479  5122.368  1.003
1|id[2, 862]             -0.576  0.668  -1.830    0.697      0.005    0.009  15603.570  5250.183  1.000
1|id[2, 863]              0.735  0.591  -0.379    1.881      0.004    0.008  17328.703  5646.952  1.001
1|id[2, 864]              0.211  0.619  -0.980    1.370      0.005    0.008  16935.699  5498.673  1.000
